user_id,user_name,min date,max date,post_count,Team,pick_order,FNGflag,notes
U073D5MRD4Z,Hat Trick,11-Jan-25,11-Jul-25,180,Vixen,17,0,Vixen
U02F2UV0MCL,Blue Gill,45668,45849,180,Vixen,9,0,Vixen
U016V6KHM36,Dilly Dilly,11-Jan-25,11-Jul-25,180,Vixen,13,0,Vixen
U048GCZ7GBY,Broomstick,11-Jan-25,11-Jul-25,214,Vixen,1,0,Vixen
U0171KQRB6D,vern,45668,45849,180,Vixen,15,0,Vixen
U016ZUU67BN,5-Putt,45668,45849,180,Vixen,17,0,Vixen
U0186PNUG3T,Hackman,45668,45848,180,Vixen,15,0,Vixen
U08TD9DD6M6,Scuba Steve,45668,45849,180,Vixen,17,0,Vixen
U016TRPRHKL,Den Mother,11-Jan-25,10-Jul-25,180,Vixen,1,0,Vixen
U05FZ4QEFG9,Tweety,11-Jan-25,11-Jul-25,180,Vixen,14,0,Vixen
U08QBC4F5C3,Fish Tape,11-Jan-25,11-Jul-25,180,Vixen,17,0,Vixen
U01ELRMAL7L,Quatro,45668,45849,180,Vixen,17,0,Vixen
U07EJ6173S6,Ginga,11-Jan-25,11-Jul-25,180,Vixen,6,0,Vixen
U07CY9BC4UV,Hydrant,11-Jan-25,11-Jul-25,180,Vixen,1,0,Vixen
U075Y87RK8W,Ollie,11-Jan-25,11-Jul-25,180,Vixen,17,0,Vixen
U09KYM9V279,Dipstick,45668,45849,180,Vixen,17,0,Vixen
U02A96W697X,Dauber,11-Jan-25,11-Jul-25,180,Comet,16,0,Comet
U03SX99V3PU,Meta,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U017QPPJVJ5,Bob Villa,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U06H3QB4KMY,Mahomes,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U016M1Z8NLE,Happy Camper,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U02H51CJS30,Pull-up,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U04RQB0TXFS,Hot Lava,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U058SP7GRJ6,Hatchet (Lizard Q),11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U05C8DP6YS0,Algorithm,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U04U8EGCQS1,Manhole,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U05FDSP0YD7,Peterbilt,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U092LRKGN2E,Pearl,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U017G15HA92,DJ Sump Pump,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U078VQE2ULB,Wing Stop (F3 Naperville),11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U07H6LVJHKK,Frontier,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U085PLQU2F4,Shankapotomus,11-Jan-25,11-Jul-25,180,Comet,0,0,Comet
U077RQMTNG3,Celine Dion,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U06TFS9Q7UL,Ricola,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U056VUVJ63D,Napster,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U03TX17L7AQ,Foreclosure,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U09AH747KEF,Italian Ice,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U03T43SBJNA,Homer Simpson,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U03KV19V5JS,Cowbell,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U09N749ET09,Underdog,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U01B8FLBHKP,Nickelback,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U03DP9WRXJN,Backstreet,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U03FQ2U8UJK,Mapquest,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U020A3PMS14,Ringo,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U06J46ZTPEZ,Folgers,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U017X9WAQ9Y,BoilerUp,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U09BBJ81140,Slapshot,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U09CJQ6NV6Y,Spud,11-Jan-25,11-Jul-25,180,Rudolph,0,0,Rudolph
U05QJRZNQHH,Corner Kick,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U03765UPB8C,Chum Bucket,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U04H3PWJN5A,Juanita,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U05ULCL3806,Mr. Kotter,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U016890PYHM,Bedpan,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U020A7W78FQ,Mr. Belding,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U017E4NMFQV,Hanger,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U07LY4K586M,Moist,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U07GJC6UG1Z,Celler Dweller,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U041R4GK79V,fuzzy navel,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U01ANAL4DUL,Storm Chaser,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U017BQTUL3D,John Denver,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U05UDL3EVGR,Peashooter,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U016VPSQSFR,Trickle,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U07UKT9J213,Large Marge,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U081S4SDQEB,HGTV,11-Jan-25,11-Jul-25,180,Donner,0,0,Donner
U06A1RN2DQF,Hank Hill,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U051330RY2J,Depends (3rdF Q),11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U040R8S1N6P,Dilbert,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U071GSVM24B,Spit Valve,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U07RD0ACG80,Nemo,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U041T99TNTC,YellowPages,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U06GZ8ECZC5,Boomer,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U03U8N4P5G8,Flo,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U074T16JBDX,Deliverance,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U09PQTWN83S,PFG,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U03TYSW2933,The Worm,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U098XEDSKJN,Liberty Biberty,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U02LGCKH24W,Sensodyne,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U08TYPXLCC8,Sloppy Joe,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U01Q04FM95G,Hot Boxx,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U089QSWGZ7Z,Wet Bandit,11-Jan-25,11-Jul-25,180,Prancer,0,0,Prancer
U087CHQLZ7B,Scratch and Dent,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U05TUKL5N87,Zimmer,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U064F9H5MAR,Dog House,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U04C9LC424U,Norm,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U04RBT6T8RJ,Old Maid,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U072HDGJSBG,Doozie,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U019MT194E7,Jellystone,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U040YRLSFNW,Rooney,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U03SJESV9JR,BABYMOMMA,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U041T9ACB3L,UPS,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U05H6UA0KCK,Trifecta,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U05A6AHMPT5,LaRussa,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U04Q01BPTPE,Olive Oyl,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U02A96WLKRB,Scat,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U07T5DL3VHA,Drive By,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U09JUFJTXD3,Grinch,11-Jan-25,11-Jul-25,180,Dasher,0,0,Dasher
U05GG5NR7KM,Pee Wee Herman,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U09BKTKC15Y,Pretzel,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U053LEBRMM4,Derailed,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U01APFBACP8,Morticia,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U07KLPGENJ0,Just Dance,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U03EPDEKY4U,Schlitz,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U019Y7P6XPF,Foundation,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U017Q6TF0TB,Gopher,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U017HR8U5RS,SkidMark,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U070Z12249H,Xena- Warrior Princess,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U095MNVG2R5,Kidney Beans,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U05GFSH6BC2,Ink Jet,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U016MKQUP29,Woody,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U081JKWAR33,Sailer Moon,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U095K6T98P9,Intern,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U01B8FL6TFX,Senor Frog,11-Jan-25,11-Jul-25,180,Blitzen,0,0,Blitzen
U06K8PKQGA1,Duck Hunt,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U018098KAAC,Sparkler,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U01E40PTNFJ,Bunker,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U02BUJWCMBQ,Picasso,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U061CBW96MA,Singer,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U073J179LHM,Sizzler,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U05QD3D6ZK7,Caboose,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U02KN9HUSE6,Soft Hands,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U058T072X6G,GrubX (CMW),11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U03SUM8JU2Z,Spike Horn,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U09D5VDKC85,Otto Man,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U07ENSE9S1X,Great Clips,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U04QDH8EFGB,Candy Man,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U094XL0JTK3,Lot lizard,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U018377K57S,Spirit,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U090GAA7QE6,Laces Out,11-Jan-25,11-Jul-25,180,Cupid,0,0,Cupid
U080FGLKUH5,Hodl,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U070NTWF7G8,Foghorn,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U05LL7ESE79,Cutler,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U0995LDSXNC,Party in a bottle,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U02NST5BMKJ,Dear Abby,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U07698FG143,Ricochet,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U0536BG9AMU,TruGreen,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U06GZE2D66R,Sparky,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U04H6HMNPH9,Cinderella,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U075J9NN91N,Pop-Tart,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U017Q7Q4CSD,Ozark,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U016P7DMTGT,Boston Butt,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U08U4PQV3DJ,Phoenix,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U07BTHWFLGZ,Bill Nye,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U07U0NE8DJ8,Safety Meeting,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U09EZ6NN6HH,Thesaurus,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U04PHN1MH8D,Ball boy,11-Jan-25,11-Jul-25,180,Dancer,0,0,Dancer
U07DZN6K0TZ,Tinactin (F3 Naperville),2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U07GDQCLB0T,Don Quixote,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U08PAQ625N1,Cummins (F3 CHAMINWOOD),2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U0929V6HD5H,Kickflip,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U0194BS469Y,Bunny Hill,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U03T1RAT3UP,Boo Boo,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U04Q1H1MQKF,Farmers Only,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U0577FMQ4KC,Home goods,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U057QBF3TPW,Deja vu,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U06DNF8P3MM,Dial Tone,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U0539LAHZ1N,Training Wheels,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U05CT4M9CEN,El Guapo,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U0171K8109F,F3CrossroadsIL,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U058C88BUDD,T-Dubs (Outlands),2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U06AWCQ0E9Z,slackblast,2025-11-03,11-Jul-25,180,NONE,0,0,NONE
U09QZ34QXFS,Matlock (F3 Rockford),2025-11-01,11-Jul-25,180,NONE,0,0,NONE
USLACKBOT,Slackbot,2025-11-02,11-Jul-25,180,NONE,0,0,NONE
U017G12529J,Carmen San Diego (F3 Naperville),2025-11-05,11-Jul-25,180,NONE,0,0,NONE
U01A2DRTKSN,Push Social Content to slack,2025-11-03,11-Jul-25,180,NONE,0,0,NONE
U017LMBBP1S,Fargo (Naperville),2025-11-05,11-Jul-25,180,NONE,0,0,NONE
USLACKSECURITY,Unknown Name,2025-11-03,11-Jul-25,180,NONE,0,0,NONE
U03ESCYKTGR,Squidward,2025-11-05,11-Jul-25,180,NONE,0,0,NONE
U031LSD0SP7,Plunger,2025-11-05,11-Jul-25,180,NONE,0,0,NONE
U017G126ESY,Elway F3 Naperville,2025-11-05,11-Jul-25,180,NONE,0,0,NONE
U09RHR5HY8G,Not Choco Taco,2025-11-05,11-Jul-25,180,NONE,0,0,NONE
U0194BS66MQ,Binford,2025-11-12,11-Jul-25,180,NONE,0,0,NONE
U01ARKFCDGU,Tee Ball,2025-11-03,11-Jul-25,180,NONE,0,0,NONE
U02UVGKDJA2,O'Douls,2025-11-12,11-Jul-25,180,NONE,0,0,NONE
U03TL1GG31B,Freon,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U04627XKESX,Deflated,2025-11-07,11-Jul-25,180,NONE,0,0,NONE
U049J24U0R5,Hamms (F3 Des Moines),2025-11-15,11-Jul-25,180,NONE,0,0,NONE
U04M8MS2WHJ,FINCH,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U054HT59R9R,Bueller,2025-11-14,11-Jul-25,180,NONE,0,0,NONE
U03KKAHVC8J,Shawshank,2025-11-20,11-Jul-25,180,NONE,0,0,NONE
U05993CSLRY,"Geek Squad (Hilton Head, SC)",2025-11-20,11-Jul-25,180,NONE,0,0,NONE
U05JZ098926,Puddles (CMW SLT2; 3rd F Q),2025-11-12,11-Jul-25,180,NONE,0,0,NONE
U06TA58T8NR,Booger,2025-11-05,11-Jul-25,180,NONE,0,0,NONE
U0708HXD58V,Supply Chain (F3N),2025-11-15,11-Jul-25,180,NONE,0,0,NONE
U0709PKBJ0Y,Dutch Boy,2025-11-01,11-Jul-25,180,NONE,0,0,NONE
U08EEQUUKSN,Elsa,2025-11-11,11-Jul-25,180,NONE,0,0,NONE
U08N0334E1Z,Miata (F3 CHAMINWOOD),2025-11-12,11-Jul-25,180,NONE,0,0,NONE
U08TAFQ4S0M,ATF,2025-11-03,11-Jul-25,180,NONE,0,0,NONE
U092C571V3Q,Copay (F3 Naperville),2025-11-07,11-Jul-25,180,NONE,0,0,NONE
U092K456KHC,WrongWay,2025-11-16,11-Jul-25,180,NONE,0,0,NONE
U03H797905V,Millville,2025-11-19,11-Jul-25,180,NONE,0,0,NONE
U03MKDH1TU6,Rx (F3-Naperville),2025-11-18,11-Jul-25,180,NONE,0,0,NONE
U041ATZKYR3,F3Plainfield_IL,2025-11-15,11-Jul-25,180,NONE,0,0,NONE
U06JUQZ96Q4,Dory,2025-11-15,11-Jul-25,180,NONE,0,0,NONE
U017CRXMBA4,Pi 3.14 (F3 North Katy),2025-11-21,11-Jul-25,180,NONE,0,0,NONE
U03HAJB5A9G,CarpetMulcher,2025-11-23,11-Jul-25,180,NONE,0,0,NONE
U03UC706GM9,Webster,2025-11-23,11-Jul-25,180,NONE,0,0,NONE
U07CHFY2XTM,Dead Air (Naperville),2025-11-22,11-Jul-25,180,NONE,0,0,NONE
U05H266SKKP,Dumpster Fire (F3 Naperville),11-Jul-25,11-Jul-25,180,NONE,0,0,NONE
U050T8PK1JT,Tailspin-F3 Naperville,11-Jul-25,11-Jul-25,180,NONE,0,0,NONE
U0176U2L03X,Toby,11-Jan-25,11-Jul-25,180,Comet,0,2,Comet
U017B8D6AHH,Second Best,11-Jan-25,11-Jul-25,180,Comet,0,2,Comet
U03TYQYKERF,Fire Hose,11-Jan-25,11-Jul-25,180,Comet,0,2,Comet
U040Y3RQPNJ,Six Sheets,11-Jan-25,11-Jul-25,180,Comet,0,2,Comet
U06HSP24X8X,Bambino,11-Jan-25,11-Jul-25,180,Comet,0,2,Comet
U08TBP91GBZ,Go Daddy,11-Jan-25,11-Jul-25,180,Vixen,0,2,Vixen
U0638CR70Q2,Tinfoil,11-Jan-25,11-Jul-25,180,Prancer,0,2,Prancer
U01KXPKDF97,Heifer,2025-11-01,2025-11-01,180,Comet,0,2,Comet
U02KRH34RCK,Choco Taco,2025-11-01,11-Jul-25,180,Comet,0,2,Comet
U05J5AE2ZS5,Tighty Whities,2025-11-01,11-Jul-25,180,Comet,0,2,Comet
U09Q1PHL4TX,Double dipper,2025-11-01,11-Jul-25,180,Cupid,0,1,Cupid
U09QA9ADV0C,Glass Slipper,2025-11-01,11-Jul-25,180,Prancer,0,1,Prancer
U01RSG6FSNA,Slinky,2025-11-01,11-Jul-25,180,Prancer,0,2,Prancer
U06GX3VRNKU,BORG,2025-11-03,11-Jul-25,180,Dasher,0,1,Dasher
U093QHS5CV6,Martha Stewart,2025-11-03,11-Jul-25,180,Dancer,0,1,Dancer
U097B8S352S,Ferkus,2025-11-02,11-Jul-25,180,Prancer,0,1,Prancer
U09Q74ECF54,Pit Boss,2025-11-01,11-Jul-25,180,Donner,0,1,Donner
U09PYQURP8X,Hot Pants,2025-11-01,11-Jul-25,180,Comet,0,1,Comet
U0562C853TP,Jugz,2025-11-04,11-Jul-25,180,Comet,0,2,Comet
U058F8J3PNK,Danica,2025-11-04,11-Jul-25,180,Comet,0,2,Comet
U01DK08AZT8,Trojan,2025-11-04,11-Jul-25,180,Dasher,0,2,Dasher
U09Q716NUNR,Chernobyl,2025-11-01,11-Jul-25,180,Cupid,0,1,Cupid
U017DA73JQY,TPS Report,2025-11-06,11-Jul-25,214,Vixen,1,2,Vixen
U017HR91AJG,SoccerMom,2025-11-03,11-Jul-25,214,Vixen,1,2,Vixen
U09QUAB5U7R,Kindle,2025-11-06,11-Jul-25,214,Vixen,1,1,Vixen
U09RGQD77N1,Circuit City,2025-11-06,11-Jul-25,214,Prancer,1,1,Prancer
U09QLM1NVPD,Eleanor,2025-11-11,11-Jul-25,180,Dancer,0,1,Dancer
U09S9B3N5DL,The Vault,2025-11-11,11-Jul-25,214,Prancer,1,1,Prancer
U09SA1LJ7DL,Waffle House,2025-11-11,11-Jul-25,180,Dancer,0,1,Dancer
U09TB5R19A6,Crotch Rocket,2025-11-16,11-Jul-25,180,Dancer,0,1,Dancer
U09TZCE75NU,HandsOn,2025-11-14,11-Jul-25,180,Dancer,0,1,Dancer
U04Q730GYNA,Griner,2025-11-16,11-Jul-25,180,Comet,0,2,Comet
U09TEU1BN58,Rabbit,2025-11-17,11-Jul-25,180,Rudolph,0,1,Rudolph
U09U8DTSGTS,Grunts,2025-11-17,11-Jul-25,180,Rudolph,0,1,Rudolph
U0756DDD08K,Dan-D-LION,2025-11-19,11-Jul-25,180,Rudolph,0,2,Rudolph
U07BUCET1R9,Dr. Loco,2025-11-19,11-Jul-25,180,Rudolph,0,1,Rudolph
U09U2DZRCU9,Stitch,2025-11-21,45849,180,Vixen,9,1,Vixen
U02NBKHN3NK,Dungeon Master,2025-11-24,11-Jul-25,214,Prancer,1,1,Prancer
U09V3BNB1FD,pep boys,2025-11-25,11-Jul-25,180,Comet,0,2,Comet
U0A01FCN5D1,And1,2025-11-26,11-Jul-25,180,Dancer,0,1,Dancer
U0A06Q8EDNX,Four Square,2025-11-28,11-Jul-25,180,Dancer,0,1,Dancer
U07E4DK9JNR,DEADBOLT,2025-11-25,11-Jul-25,180,Dancer,0,1,Dancer
U0A0KMVLWEP,Marinara,2025-12-01,11-Jul-25,180,Rudolph,0,1,Rudolph